|negative| , |RT Old EVMs breaking down CEO website off line voter names vanishing BJP breaking every rule in booths State EC keeping| 
|neutral| , |BJP EVM can be tampered it can be proved that they can be tampered stop denying it| 
|neutral| , |RT| 
|neutral| , |RT BJP Govt didn t give a penny to TN farmers who drank urine in protest but will spend 148 crore on Aadhaar for cows https| 
|neutral| , || 
|neutral| , |BJP| 
|neutral| , || 
|neutral| , |RT Congratulations to BJP karyakartas and Delhi BJP President Shri Manoj Tiwari on registering an emphatic victory in MCD po| 
|neutral| , |Ranjan Palai Ganjam Dist Youth Wing President of BJD along with his supporters joined BJP to be a part of the Deve| 
|neutral| , |Uttarakhand HC issues notices to CEC asks officials to preserve EVMs from constituency BJP candidate won| 
|neutral| , |BJP BJP| 
|neutral| , |RT patakha Abhi jab log dengue or chikungunya se marne lagenge tab sawal Kejriwal se puchha jaega BJP se nahi Waah re delhi wa| 
|neutral| , |RT damania During Election Campaign To vote for us Cong Press Panja AAP Press Broom Shivsena Press Bow amp Arrow BJP| 
|neutral| , |The way rift in going on nobody can save party ji pls revamp n dismiss all street fight in bjp| 
|neutral| , |RT After BJP came to power statements recorded in presence of a magistrate and hence admissible as evidence against Pragya Thakur| 
|neutral| , |RT One BJP achievement on Healthcare or Education in last three years will transform me fr| 
|neutral| , |BJP is trolling india| 
|neutral| , |RT| 
|neutral| , |RT Link of BJP President Sh s speech in a meeting with Intellectuals amp karyakartas in Kolkata 26 April 2017 ht| 
|neutral| , |RT chadha u should behave like a neutral amp unbiased journalist instead of behaving like the spok| 
|neutral| , |RT 5 Scenes BJP leaders| 
|neutral| , |RT BJP Terrorist| 
|neutral| , |raghuraj chudasama jaihind bjp| 
|neutral| , || 
|neutral| , |BJP had 2 MLA after being fighting for 10 years If we rule him out a check on big parties will be off| 
|neutral| , |BJP helped Sadhvi Pragya in getting bail alleges Cong| 
|neutral| , |This is just another number Irrresponsible BJP just not bothered| 
|neutral| , |Autocrat Kejriwal trying to rein his corporators BJP| 
|neutral| , |BJP helped Sadhvi Pragya in getting bail alleges Cong| 
|neutral| , |Autocrat Kejriwal trying to rein his corporators BJP| 
|neutral| , |RT Journey of kejriwal 2013 Blame Congress 2014 Blame Delhi Police 2015 Blame BJP 2016 Blame Modi 2017 Blame EVMs| 
|neutral| , || 
|neutral| , |In next election all the bengali people should comeout and vote including probasi| 
|neutral| , |Kashmir ka bura hal hai jawan mare ja re hai aur bjp wale kabhi samshan ghat bnate hai to kabhi talaq krva rhe hai| 
|neutral| , |BJP helped Sadhvi Pragya in getting bail alleges Cong kashmirtelegraph national| 
|neutral| , |raghuraj chudasama jaihind| 
|neutral| , |RT BJP https| 
|neutral| , |RT Kashmiri Jihadi are wasting their lives BJP govt will not give up an inch of J amp K whether mukt or Ghulam Kashmir Push us and| 
|neutral| , |Aur sati pratha 20 lakh se jyada Hindu aurat ki hk ki baat kro na ki 2 4 Muslims au| 
|neutral| , |Sirji West Bengal BJP ka intjar kar raha hai kya ye intjar khatm hoga ki nahi| 
|neutral| , |Ground work started for elections in state for BJP but tell you yedurappa will not change anything| 
|neutral| , |let the truth come out enough drama by CEC which is acting like a stooge for BJP| 
|neutral| , |IndiaNews BS Yeddyurappa vs Another Big BJP Gun Surges In Karnataka Video| 
|neutral| , |RT Sir ji Kudos to Manmohan Singh who proposed while in power and passed it as opposition BJP was always against it| 
|neutral| , |RT When will BJP stop using soldiers for their petty political gains| 
|neutral| , |RT rajivgoswami BJP| 
|neutral| , |RT BJP| 
|neutral| , |RT BJP 13 AAP 2| 
|neutral| , |RT I accept challenge of those who challenge me we ll capture Delhi says Mamta Banerjee amid BJP chief Amit Shah s WB visit P| 
|neutral| , |RT HarshilNayak PIL challenges appointment of in charge VC of GU who is close relative of BJP leader Court issues Notice to GU| 
|neutral| , |let Modi resign for his referendum in Punjab didnt Akali BJP lost their mandate| 
|neutral| , |RT BJP MCDresults| 
|neutral| , |x3 This is the biggest lie I ve ever heard| 
|neutral| , |RT Saharanpur SSP who faced abuse threat of transfer from local BJP MP for doing his job amongst cops transferred by UP| 
|neutral| , |x3| 
|neutral| , |Kya bolta hai tum mamta ko 103 digri bgukhar ho gya hai Matlab mamta har man gya To ab BJP pakka jitegi| 
|neutral| , |BJP| 
|neutral| , |Endia Bjp| 
|neutral| , |RT Fadnavis ITCELL Maha Please start with cleaning EOW which acts as Jigne| 
|neutral| , |misra BJP Asharambapu ji ko bina Koie sabut ke Bail nahi| 
|neutral| , |RT RahulGandhi BJP https| 
|neutral| , |RT Manipur unit of Trinamool Cong along with its President amp MLA Sh Robindro merges with BJP is| 
|neutral| , |RT This z BIG retweets 3 tweets that project Anna as BJP s agent So Now and team targeting Anna| 
|neutral| , |RT BJP| 
|neutral| , |RT Bjp MLA assaults bank manager but media does ny show any news forget outrage What a shame bjp| 
|neutral| , |RT BJP MLAs amp MPs are creating mayhem across the country but none gets the same attention as Ravindra Gaekwad Agree https| 
|neutral| , |DC| 
|neutral| , |BJP| 
|neutral| , |Plz never join BJP B badtameej Badbole J Jhoonte P Pakhandi| 
|neutral| , |RT BJP| 
|neutral| , |RT Sir I guess this is the channel who blackened the screen against BJP goverment| 
|neutral| , |RT BJP knew that it can t depend on its allies so it went ahead on MLA buying spree And you expect they will bring Lokpal f| 
|neutral| , |RT Aaena BJP BJP| 
|neutral| , |RT bsy bjp| 
|neutral| , |RT BJP leaders in Saharanpur relieved after SSP s transfer TOI Functional politics in India is a constant| 
|neutral| , |RT BJP on talent hunt for dynamic faces| 
|neutral| , |RT BJP| 
|neutral| , |RT These same neutrals remain voiceless when AAP s actions against injustice are suppressed by thugs BJP Cong| 
|neutral| , |RT BJP Rs 35| 
|neutral| , |RT Rule of law in UP after Yogi govt While Saffron goons on rampage in name of Gauraksha Romeo squad BJP MP MLAs threaten polic| 
|neutral| , |400| 
|neutral| , |bjp| 
|neutral| , || 
|neutral| , |Why is the TN BJP chief accusing Ms Sitharaman of rumour politics P| 
|neutral| , |Komachi Angel B z nowplaying| 
|neutral| , |RT Why is BJP trying to target Priyanka Gandhi Vadra coz fears her But what a reply by PGV PriyankaKnocksOutB| 
|neutral| , |RT cfm| 
|neutral| , |Sir they dont care cuz they no avm machine is with BJP and RSS| 
|neutral| , |Either bring all religious institutions under HRCE Act of 1951 OR get rid of it| 
|neutral| , |RT BJP| 
|neutral| , |T007| 
|neutral| , |RT BJP 2019 70 ht| 
|neutral| , |RT VIDEO ASP| 
|neutral| , |RT 4| 
|neutral| , |India BJP on talent hunt for dynamic faces Times of India topstories| 
|neutral| , |Rashid BJP councillors in MCD did terrific job in Delhi amp that s why the party itself didn t| 
|neutral| , |RT Here k Aaena| 
|neutral| , |RT Arrogant SRK and Amir neither tweeted nor went to his house after death of VinodKhanna Why Just because he was in BJP S| 
|neutral| , |RT Delhi court seeks report on allegations that BJP MP raped lawyer| 
|neutral| , |RT Jab tax lagega Desh bhakt taali bajayege BJP ko aur zyada vote milege Midiya tarif karega 56 ne kar dikhaya Jo kisi| 
|neutral| , |RT via| 
|neutral| , |RT AIMIM Chief blames PDP BJP government for Kashmir situation| 
|neutral| , |Not tolerating Indian govt and ruling BJP is encouraging and protecting these bands of savage who r victimizing M| 
|neutral| , |RT Gandhi bjp| 
|neutral| , |Endia Bjp| 
|neutral| , |RT BJP Natnl Pres Shri has set off on 95 day all India tour during which he vl strategize on ways 2win 2019 LS electio| 
|neutral| , |RT Instead of providing a solution for peace BJP has ensured that turmoil returns to the North East of India| 
|neutral| , |Think before you tweet Congress se sawal nahi poocha hota to Congress power ma| 
|neutral| , |RT Shri starting tour frm JnK where BJP s founder SPMookerjee laid hislife 2ensure JnK remains an integral part of Ind| 
|neutral| , |BreakingNews BJP habitual of playing press conference post court s verdicts SP| 
|neutral| , |Breaking news on 25th April 2017 BJP sweeps MCD polls AAP blames faulty EVM machines claims it is EVM leher not| 
|neutral| , |RT aks Bhutto took a stand against Burqa Did it matter She was the one who inc| 
|neutral| , |RT BJP wifi wifi| 
|neutral| , |Telangana BJP senior leaders maintain keep away from party meetings Nizamabad Studio N via| 
|neutral| , |RT AAP 34| 
|neutral| , |RT Raghav Lakhanpal hd publicly threatened to get Love Kumar transferred becs he didn t allow BJP MP to lead take illegal m| 
|neutral| , |Why dont BJP prove themselves conducting elections on ballot papers if Evms are not tampered EveryvoteModi| 
|neutral| , |RT Indian economy under modi| 
|neutral| , |RT Hey why anti always have this as an argument to save their skin despite you are headed by Anti BJP| 
|neutral| , |RT kolte| 
|neutral| , |RT I congratulate BJP on their victory in all 3 MCDs My govt looks forward to working wid MCDs for the betterment of Delhi| 
|neutral| , |Assam DSP arrested for posting derogatory remark against a lady BJP legislator on Facebook| 
|neutral| , |RT BJP Mid| 
|neutral| , |RT kolte| 
|neutral| , |RT sahyadri Indians| 
|neutral| , |RT BJP| 
|neutral| , |RT aks Does it matter though 27yrs ago same non Wahabi influence Kashmiri Muslims burnt hous| 
|neutral| , |RT BJP http| 
|neutral| , |RT HariOm I once again reiterate that BJP gave in writing to Mufti that it will maintain Article 370| 
|neutral| , |Waha bjp bhi aise logo ko rakh rahi| 
|neutral| , |Indian economy under modi| 
|neutral| , |BJP MKStalin| 
|neutral| , |RT 188 EVM BJP 42 EVM AAP 32 EVM Congress| 
|neutral| , |RT satyagrah4men today at jantar mantar BJP| 
|neutral| , |Who will stop the BJP No one in sight| 
|neutral| , |RT Bjp Don t want muslim women to suffer 4m triple talaq when we can make dem suffer evn mor by killin thr husbands in d na| 
|neutral| , |Up bjp| 
|neutral| , |vote percentage of BJP didn t improve after Bihar election defeat Only thing BJP managed to achieve by sheer| 
|neutral| , |RT INC This was what BJP used to say before coming to power in Haryana amp at the centre Govt run with prejudices amp vendettas| 
|neutral| , |RT Adressing in Madurai District Executive Meeting| 
|neutral| , |RT Belanje| 
|neutral| , |vic| 
|neutral| , |RT cr| 
|neutral| , |mediabharti three parties that offered some resistance to it in 2014 the AIADMK in Tamil Nadu the| 
|neutral| , |BJP| 
|neutral| , |RT No one can predict who is the next President of BJP but everyone knows who is the next President of Congress Shri| 
|neutral| , |RT cr| 
|neutral| , |RT Kim Jong Un after being told Hillary Clinton had agreed to release his book titled 1001 Ways of Screwing Trumpkins htt| 
|neutral| , |BJP Beda JDS maatra beda| 
|neutral| , |RT Visited Odisha Parba an event that celebrates Odia culture tradition amp cuisine organised by Odia Samaj at the India Gat| 
|neutral| , |Amit Shah in Jammu and Kashmir BJP only party with internal democracy Congress has no ideology Financial Expr| 
|neutral| , |RT Yogesh alleges minister in govt told him to convert 2 Islam to get caste certificate https| 
|neutral| , |RT Ind To all those who mistakenly believe BJP s intentions on TripleTalaq are pious amp not aimed at demonising Muslims here is| 
|neutral| , |RT Press any button but EVMs will vote for BJP After all EVM stands for Every Vote for Modi| 
|neutral| , |RT India needs 34 crore jobs in next 10 yrs BJP Govt is creating 2 2 lakh jobs year With this pace it would take 1545 yrs| 
|neutral| , |RT Gita 18 66 all the sins Do not grieve| 
|neutral| , |RT HariOm Read and share what BJP gave in writing to Mufti read PDP BJP agenda of alliance| 
|positive| , |Saffron goons with BJP MLA attack Agra police station to free 5 of their arrested friends Wah Kya law amp order hai| 
|positive| , |Familiar faces were out in force despite the heat for the Delhi civic polls While exit polls suggest BJP might c| 
|positive| , |RT Kejriwal meets Pinarayi Vijayan says all good people should come together against BJP What a combination| 
|positive| , |RT Fadnavis Insightful meeting at BJP HQ with all BJP CMs Hon ji amp ji I spoke on social transformation missio| 
|positive| , |BJP don t have a stand on creating new states and using state bifurcation| 
|positive| , |RT Most Shameless PM Ever Born Watch Video of Shameless Narendra Modi s Old Speech on Farmers https| 
|positive| , |RT Attended CM s meeting chaired by Hon PM Ji and Ji at BJP Hq I spoke on new schemes launched by| 
|positive| , |BJP Govt decision to impose Hindi may not go well in many states where Hindi is not a widely spoken or Official L| 
|positive| , |RT Biggest take away in terms of votes is the surprising Dalit swing in Delhi For the first time a big chunk has swung to BJP| 
|positive| , |RT Saffron goons with BJP MLA attack Agra police station to free 5 of their arrested friends Wah Kya law amp order hai Yogi Raj| 
|positive| , |See u did not give Bharat Ratna to Sarvakar the Brahmin who laid foundation to your very BJP organization M not even saying| 
|positive| , |is a proclaimed war criminal and even BJP top AB Vajpayee said they are enemy of the humanity You r supportin| 
|positive| , |RT prof It is time came out of their stupor took some concrete steps otherwise Kera| 
|positive| , |RT Rajasthan BJP minister of state for social justice Arun Chaturvedi insists upon Yogesh Kumar 20 to embrace Islam http| 
|positive| , |RT Exit polls predict landslide win for BJP in MCD elections via| 
|positive| , |RT Clean sweep for BJP in MCD polls AAP Congress to bite the dust Exit polls| 
|positive| , |RT saffron Casted my vote in MCD election clear sign of Big BJP wave| 
|positive| , |RT MCD Polls BJP Likely To Win Over 200 Of Delhis 270 Wards Predict Exit Polls| 
|positive| , |RT MCD Polls BJP Likely To Win Over 200 Of Delhis 270 Wards Predict Exit Polls https| 
|positive| , |RT Rashid SSP Love Kumar s wife narrates the horror of having her home attacked by BJP members how her children cried| 
|positive| , |RT HAHA P AAP charlatan warns of launching Movement if MCD exit poll results which predict a BJP LANDSL| 
|positive| , |thinker Media is responsible death of CRPF I never see they With ruling government modi n bjp wht| 
|positive| , |RT Love the way DMK spokesperson dared the BJP person to go ahead and declare Hindi as National Lang You have to hand it to Tam| 
|positive| , |RT Naxals attack on CRPF in Chattisgarh BJP govt in state and Center But some cute Bhakts are blaming Left Jaago Grahak Jaag| 
|positive| , |SupportModi NarendraModi Focus on 2019 PM Narendra Modi Amit Shah meet BJP Chief Ministers Economic Times| 
|positive| , |bjp PM has shown too much of goodwill It does not work with terrorists Naxals may be treated like dread| 
|positive| , |All those r in rule government they r responsible fr this bt bjp busy in goons f cow rakshak beef ban Hin| 
|positive| , |Not able to understand AAP logic Exit pole is also showing BJP is winning Does Exit pole uses EVM| 
|positive| , |RT too Few things make my blood boil One such is BJP top brass treating respectfully| 
|positive| , |RT baruah Modi ji knows who are his real supporters It s easy to support him on good days when bjp sweeps a election| 
|positive| , |RT It s proof that BJP has scared our stars so much that they even can dance in the functions of RSS| 
|positive| , |RT If BJP wins MCDs fair amp square tmrw that s fine but AAP knows Delhi wards inside out if there s any discrepancy in EVM t| 
|positive| , |Tmrw whats gonna happen with bjp i think aap will easily win 18 25 seats surpring anyway wht will ha| 
|positive| , |This is a die haaaaard BJP voter knowing fully well that our guys will lose deposits Appoint a mature person ple| 
|positive| , |Ppl hve realised but bjp will win by polarisation and hindutva vote bank politics| 
|positive| , |When BJP amp PM will do action Till when we just condemn amp be silent Does Modi is resting and preparing himself for net election sukmaattack| 
|positive| , |RT Past Present Future site Democracy is best for power shift to non ordained Hindus used IT ht| 
|positive| , |RT swati If this is true BJP government needs to let us know if ever they have demolished a mosque Indics are soft targets htt| 
|positive| , |RT Since new govt has come a new kind of mob has emerged which doesn t fear anyone says son of Agra SI Santosh Singh a| 
|positive| , |Sir with great respect India wants blood of the brutal attackers naxalites Otherwise what will be| 
|positive| , |RT BJP blames Muslim for eating Beef when most major temples have cow amp buffalo sacrifice in India amp Nepal| 
|positive| , |RT Africa Announcing Cow as National Animal is best legal amp formal way to approach CowProtection If BJP Govt is honest do it all| 
|positive| , |RT Captain rocks Almost every day a new initiative After 10yrs of SAD BJP misrule Punjab people have chosen wisely| 
|positive| , |RT Sukma attack happens on BJP s watch Naturally it blames human rights activists via in| 
|positive| , |sir non Bjp states are the culprits they are not wd good n Ma Bharati they want power n money only not wd idea of team India| 
|positive| , |RT New Deshbhakt Aamir khan is proof dat 2day he is only Deshbhakt who supports BJP n RSS n all others r Deshdrohi Hitler w| 
|positive| , |RT HariOm Absolutely I was on the dias when spoke against Art 370 Muftis amp Abdullahs I was then pol advisor to J amp K| 
|positive| , |RT Rajnath Singh s main role as a cabinet min is to remind Indians how a BJP leadership without Modi would look like That| 
|positive| , |RT Take your salary amp enjoy yourself CM Raman Singh to super cop Is BJP serious about fighting naxalities| 
|positive| , |bjp will win sir| 
|positive| , |ranvj What I am saying is there are real problems with BJP govt worth mentioning catchy semi ver| 
|positive| , |BJP chief Amit Shah warns TMC no matter how many atrocities you commit the lotus will still bloom here| 
|positive| , |RT Communist Kerala Minister Mani dubs Tamil Dalit women of Kerala as prostitutes amp there s complete silence al over| 
|positive| , |Grateful to the people of Delhi for the faith in BJP I laud the hardwork of team which made the resounding MCD win possible| 
|positive| , |Scam is economic there in BJP too inhuge size amp variety Ok when compared to bi| 
|positive| , |RT Not true Jama Masjid won by Sultana Abad of Congress Why this urge to credit BJP success to Muslim votes| 
|positive| , |RT Shri will shortly address Intellectuals amp Karyakarta meeting in Kolkata LIVE at ShahSays| 
|positive| , |Completely agree Had it not been trust on Namo AAP s aunties BJP had no chance with their performance| 
|positive| , |RT Narendra Modi is the most targeted leader since Independence Sudhanshu Trivedi BJP AntiModiMela| 
|positive| , |RT When Sir Ji is winning When BJP is winning| 
|positive| , |RT Shri is speaking at the Intellectuals amp Karyakarta meeting in Kolkata LIVE at ShahSays E| 
|positive| , |No celebrations BJP dedicates MCD win to slain CRPF jawans MCDResults by timesofindia| 
|positive| , |RT BJP win shows that all you need is crappy WhatsApp forwards full of lies amp propaganda amp an army of bhakts MCDresults MCDEl| 
|positive| , |RT Bolne do bro They read AAP s last rites before too Remember in EVERY election AAP has done better than BJP did when| 
|positive| , |RT Bhandari Electorally BJP seems to have magic pill Right Wing Nationalism amp Left wing Economics Opposition has no ideas on how| 
|positive| , |RT sabanaqvi Dear BJP now pls clean garbage dumps around Delhi Cows also affected This is sarcasm Good night| 
|positive| , |RT Very interesting read Congress Reclaims a Large Chunk of its Vote Share in Delhi From AAP AAP played BJP s B Team hel| 
|positive| , |RT The rout of AAP in MCD 2 yrs after spectacular win in Assemby despite poor performance of BJP in MCD shows abysmal perform| 
|positive| , |RT Now that BJP won MCD will tell us what MCD will do under him Regular fogging keeping drains clean| 
|positive| , |RT Policy All 5 Muslim Candidates lose Is this good answer to those asking why BJP didnt give single tickt to Muslims in UP https| 
|positive| , |RT AAP s internal survey AAP 218 BJP 39 Cong 8 Watch Full PC by| 
|positive| , |RT I am a true Hindu and I am proud that Hindus worldwide are coming together because of Modi ji and BJP More you bark m| 
|positive| , |Delhi Polls Takeout AAP Congress Battling For Same Opposition Space Thus Good For BJP via| 
|positive| , |RT Manthan Thanks 2 Kejriwal BJP won 43 more seats 2012 138 seats 2017 181seats MCDresults MCDelectionresults2017| 
|positive| , |RT BJP s stand on triple talaq is clear we strongly believe that rights of Muslim women should be protected NEWSR| 
|positive| , |BJP ABhakt proudly and respectfully address a Bhakt as Bhakt Can an AAPtard do the same BTW I m| 
|positive| , |RT SSP Saharanpur IPS Love Kumar got his 31st transfer order in 10 year carrier He didn t allow BJP MP Lakhanpal to trigger c| 
|positive| , |RT Yogi Adityanath govt transfers the top cops of Saharanpur amp Agra who acted against the rioting amp vandalism by BJP worker| 
|positive| , |RT Wow BBC Do read it BJP amp| 
|positive| , |From Urea Crisis few years ago to India becoming Urea Exporter Great job BJP| 
|positive| , |RT Kejriwal is making his corporators swear that they wont defect to BJP Nice move from the man who famously swore upon his| 
|positive| , |What ever u try u can t get any access people in BJP laugh at u and joke at ur tweets and commen| 
|positive| , |RT Bies Full marks to BJP supporters who take pride when called Bhakts AAP amp congress supporters get so offended when called AAPtards| 
|positive| , |how come u dont have good guttsy Anchor this man is nt capable fr Anchoris| 
|positive| , |RT Kejriwal warns new AAP MCD councillors If you betray the movement then you are betraying God Hubris remains http| 
|positive| , |RT Will the GE14 in Malaysia be the most intensely campaigned on race amp religion by BN UMNO like Modi s BJP campaign in India| 
|positive| , |RT PM is speaking now Watch LIVE at NamoInShimla| 
|positive| , |RT Infact most of the media anchors are behaving like BJP spokespersons 11| 
|positive| , |RT Who is responsible 4 highest ever violence amp bloodshed BJP s overwhelming desire 2 be in power in J amp K despite being detested| 
|positive| , |RT BJP lost in Rajauri Garden in 13 days Isn t it a Big Jhatka to BJP Aww but ur channel is to create sensation abo| 
|positive| , |Calm down Biggest supporters of BJP are coporates And it s in their interest to have a funct| 
|positive| , |RT BJP Govt in Chhattisgarh refused to use latest technology in building roads despite CRPF DIG advising constantly to invest i| 
|positive| , |RT When asked how many debates media has done over development agenda of BJP anchor divert question into allegation Tehseen| 
|positive| , |RT I m a Congress worker but will admit that things have really improved for farmers under the present BJP regime https| 
|positive| , |RT I m a Congress worker but will admit that things have really improved for farmers under the present BJP regime https| 
|positive| , |it s time to bring new fresh blood in Karnataka BJP just like did the same thing Delhi| 
|positive| , |All the more to throw oldies out and find a adityanath in Karnataka BJP shd nt forget bihar| 
|positive| , |The Anti Farmer face of BJP Govt stands EXPOSED BJP s hidden agenda of taxing farmers unmasked by Chief Economic| 
|positive| , |NDA coal Minister chargesheeted in Coalgate Scam was not merely a UPA scam It involved the NDA govt too| 
|positive| , |I can proudly say as a student of Political Science that BJP is the only party in India where internal democracy is| 
|positive| , |RT Bhaiyaa Even after so many hit jobs agnst BJP amp Modi by this journo amp her channel NDTV s ministers releasing amp tw| 
|positive| , |As 4 More Congressmen Join BJP In Manipur Himanta Biswa Sarma s Jab At Rahul Gandhi via| 
|positive| , |RT Brilliant effort ji to connect with the masses amp spread the philosophy of BJP| 
|positive| , |RT Prominent leaders along with their supporters from Congress amp BJD and eminent Social Workers joined BJP Today at Berhampur| 
|positive| , |RT A parliamentarian of the ruling BJP in Uttar Pradesh is on camera threatening to skin a police officer alive https| 
|positive| , |RT Crash Course on How to deny BJP the credit of massive MCD win| 
|positive| , |BJP need a good newspaper support or it should start one| 
|positive| , |RT No doubt he has taken all of us for a ride now I strongly feel that he is an agent of BJP| 
|positive| , |RT It took 3 years under BJP for India to become North Korea Wow| 
|positive| , |RT AAP has 2 bounce back G R u happy by d Governance of BJP or Congres U might also hav lost fewCases in ur youngr| 
|positive| , |RT NDA coal Minister chargesheeted in Coalgate Scam was not merely a UPA scam It involved the NDA govt too| 
|positive| , |RT This is the ZIDD of AK that not only Cong but BJP is aware of too For them not AAP but ArvindKejriwal is biggest threat| 
|positive| , |RT The Anti Farmer face of BJP Govt stands EXPOSED BJP s hidden agenda of taxing farmers unmasked by Chief Economic Adviser| 
|positive| , |RT Bring all churches under government control if BJP has guts Else free Hindu Temple from Government control| 
|positive| , |RT ak has been started by Jihadi Didi Ji has caught the right pulse Cc EbarBangla| 
|positive| , |RT 2 most filthy cities in India are Delhi amp Mumbai BJP is directly responsible to keep them clean for a decade but Kejriwal is| 
|positive| , |RT SSP Saharanpur IPS Love Kumar got his 31st transfer order in 10 year carrier He didn t allow BJP MP Lakhanpal to trigger c| 
|positive| , |BJP Why you want to infest the whole country with their skill set No way| 
|positive| , |RT News BJP president AmitShah sets off on 95 day tour of states tomorrow to strategise on ways to win the 2019 Lok Sabha election| 
|positive| , |RT s it k when bjp supporters abuse Bjpians r great abusers acc to UN Ny way I m agnst abusers| 
|positive| , |RT Under BJP Govt you really need to focus on the hidden clauses of any scheme The PM says 10 hides 90 Why can t he state a| 
|positive| , |PM Shri garlands the statue of Lord Basaveshwara on the occasion of 50th BasavaJayanti Watch LIVE a| 
|positive| , |So much for Good Governance amp New Haryana where BJP CM isn t even aware that IIM exists in Rohtak since 2009| 
|positive| , |RT BJP talent hunt Key phrase Capable of doing proper research into public issues clean background Fab news if true https| 
|positive| , |RT It s fitting that the son of a tea seller amp a homemaker who washed others utensils is fighting VIPism My column https| 
|positive| , |BJP chief Amit Shah warns TMC no matter how many atrocities you commit the lotus will still bloom here| 
|positive| , |RT Yogi Adityanath govt transfers the top cops of Saharanpur amp Agra who acted against the rioting amp vandalism by BJP worker| 
|positive| , |RT Adani Ambani BJP Cong anti people policies Vs pro people policies honest governance Take a pick| 
|positive| , |RT We live in perverted times covering up intolerance earns you the title of liberal call it out amp you not the bigot| 
|positive| , |RT I kept on thinking what to reply Can only say like we worked in UP on ground 4 BJP win| 
|positive| , |BJP Very well written absolutely both appas should be shown the door| 
|positive| , |RT Reminder Highly respected and superlatively intellectual Sagarika Ghose had demanded that Gautam Gambhir be jailed http| 
|positive| , |RT Good to see ji has taken up a Vistaar Yatra to concentrate on the LS seats where BJP lost in 2014| 
|positive| , |RT Why is BJP Govt so soft on anti national activities in Central Universities Has MHRD ministry gone dormant after departu| 
|positive| , |RT PM Shri garlands the statue of Lord Basaveshwara on the occasion of 50th BasavaJayanti Watch LIVE at https| 
|positive| , |RT PM PM Shri garlands the statue of Lord Basaveshwara on the occasion of 50th BasavaJayanti Watch LIVE at h| 
|positive| , |RT NDTV is a special case they have patron in chief within both Congress amp BJP appears even is helpless https| 
|positive| , |RT Be patient wait for a less crowded bus to arrive at the bus stop no journey is as important as life RoadSafety| 
|positive| , |RT Gita 18 66 Setting aside all the laws of right action your duties you come for refuge to Me the God alone I shall re| 
|positive| , |RT Delhi High Court dismisses election petition against Delhi Cantt MLA Commando Surinder filed by defeated BJP candidate| 
